0.76779 0.145131 0.0870788 
0.747561 0.0315549 0.220884 
0.728837 0.254215 0.0169477 
0.711325 0.126295 0.16238 
0.694816 0.209814 0.09537 
0.679156 0.0601583 0.260686 
0.664225 0.272817 0.0629579 
0.64993 0.109397 0.240673 
0.636197 0.204639 0.159164 
0.622963 0.0235648 0.353472 
0.610179 0.37764 0.0121819 
0.5978 0.188531 0.213669 
0.585792 0.297712 0.116496 
0.574121 0.0931609 0.332718 
0.562763 0.368919 0.0683183 
0.551692 0.154106 0.294202 
0.540887 0.272598 0.186514 
0.530332 0.0440314 0.425637 
0.520008 0.434993 0.0449992 
0.509902 0.199102 0.290996 
0.5 0.328125 0.171875 
0.49029 0.0796421 0.430068 
0.480762 0.405654 0.113583 
0.471406 0.148667 0.379927 
0.462212 0.2857 0.252088 
0.453173 0.0170883 0.529739 
0.444281 0.547036 0.00868311 
0.435529 0.273416 0.291055 
0.426911 0.420862 0.152227 
0.41842 0.136308 0.445272 
0.410052 0.506987 0.0829615 
0.4018 0.214978 0.383222 
0.393661 0.369488 0.236851 
0.38563 0.0671968 0.547174 
0.377702 0.573681 0.048617 
0.369874 0.265834 0.364292 
0.362142 0.428561 0.209297 
0.354503 0.110945 0.534552 
0.346953 0.520397 0.13265 
0.339489 0.196089 0.464422 
0.332109 0.365253 0.302638 
0.324809 0.0316496 0.643541 
0.317588 0.650424 0.0319881 
0.310442 0.312456 0.377102 
0.303369 0.489818 0.206812 
0.296368 0.142925 0.560707 
0.289435 0.588436 0.122128 
0.28257 0.235407 0.482023 
0.27577 0.418696 0.305535 
0.269032 0.0571068 0.673861 
0.262357 0.656964 0.0806797 
0.255741 0.290726 0.453533 
0.249183 0.480992 0.269825 
0.242683 0.106498 0.65082 
0.236237 0.584756 0.179007 
0.229846 0.204572 0.565582 
0.223507 0.400379 0.376114 
0.21722 0.0122309 0.770549 
0.210982 0.782854 0.0061642 
0.204794 0.391391 0.403816 
0.198653 0.59475 0.206597 
0.192559 0.195552 0.611889 
0.186511 0.705448 0.108042 
0.180507 0.300908 0.518585 
0.174547 0.509459 0.315994 
0.16863 0.0974262 0.733944 
0.162754 0.778377 0.0588688 
0.15692 0.362261 0.480819 
0.151125 0.57697 0.271905 
0.14537 0.153566 0.701064 
0.139654 0.69231 0.168036 
0.133975 0.263867 0.602158 
0.128333 0.483503 0.388164 
0.122727 0.0479759 0.829297 
0.117157 0.848357 0.0344861 
0.111622 0.409487 0.478891 
0.106121 0.635492 0.258387 
0.100654 0.189706 0.70964 
0.0952197 0.75634 0.148441 
0.0898179 0.305764 0.604418 
0.0844481 0.536456 0.379096 
0.0791096 0.079139 0.841751 
0.0738018 0.832131 0.094067 
0.0685243 0.371135 0.560341 
0.0632765 0.607407 0.329317 
0.0580579 0.13982 0.802123 
0.0528681 0.732547 0.214585 
0.0477066 0.260393 0.691901 
0.0425729 0.501153 0.456274 
0.0374666 0.0225594 0.939974 
0.0323872 0.944934 0.0226784 
0.0273344 0.463536 0.50913 
0.0223076 0.710355 0.267338 
0.0173066 0.222641 0.760052 
0.0123309 0.841062 0.146607 
0.00738017 0.348968 0.643652 
0.00245399 0.600086 0.39746 
